"ANO_ELEICAO";"SG_UF";"NM_URNA_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_CARGO";"ST_REELEICAO";"NR_IDADE_DATA_POSSE"
2018;"GO";"GILMAR NUNES";"MDB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";45
2018;"RJ";"ADRIANA JAC";"DEM";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";48
2018;"CE";"CLEIDILENE OLIVEIRA";"PSOL";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";38
2018;"RJ";"GELSINHO GUERREIRO";"MDB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";47
2018;"RR";"THALIA PEREIRA";"PPS";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO ESTADUAL";"N";21
2018;"RJ";"TEREZA DA MARIÇABA";"PSD";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO FEDERAL";"N";48
2018;"ES";"ROBERTHA STEFANON";"PSD";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"DEPUTADO ESTADUAL";"N";36
2018;"AP";"JORGE AMANAJAS";"PPS";"MASCULINO";"SUPERIOR COMPLETO";"SENADOR";"N";52
2018;"AP";"LUCIANA";"PR";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"S";36
2018;"RJ";"GILSON PQD";"PATRI";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";54
2018;"AL";"CRIS DO POSTO";"PHS";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";47
2018;"SC";"NORMINHA";"PSDB";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";51
2018;"ES";"MAURINHO ROSSONI";"PV";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";35
2018;"GO";"VALÉRIA RIOS";"PHS";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";42
2018;"SC";"CARLA HOFMANN";"PSB";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";51
2018;"RJ";"SARGENTO FIRMINO";"PSL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";49
2018;"MG";"WILLIAM";"DC";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";60
2018;"MG";"PASTORA MIRIAM";"PSC";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";48
2018;"RN";"FREITAS JR";"REDE";"MASCULINO";"SUPERIOR COMPLETO";"GOVERNADOR";"N";31
2018;"MA";"WILSON LEITE";"PSTU";"MASCULINO";"SUPERIOR INCOMPLETO";"1º SUPLENTE";"N";41
2018;"SC";"CORONEL MENDES";"PATRI";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";58
2018;"MS";"CLÉO GOMES";"PDT";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";45
2018;"MG";"NICE AMARAL";"PRTB";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";51
2018;"AM";"PROFESSOR HAMILTON MORAIS";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";51
2018;"RJ";"ELISABETE";"DC";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO FEDERAL";"N";62
2018;"MG";"DRIKA PROTETORA";"PSC";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";50
2018;"AP";"FRANCE VIDAL";"PSB";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";48
2018;"MA";"ROBERTO FILHO";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"VICE-GOVERNADOR";"N";52
2018;"DF";"EMÍLIA STENZEL";"PV";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO DISTRITAL";"N";63
2018;"PR";"SUELI COSTA";"PPS";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"DEPUTADO ESTADUAL";"N";58
2018;"PB";"TIOMAR HELAINE";"PT";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";60
2018;"AC";"PROF.OGAN ARIMATEIA ";"PC do B";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";47
2018;"AC";"JOICE NOBRE";"REDE";"FEMININO";"SUPERIOR COMPLETO";"1º SUPLENTE";"N";44
2018;"RJ";"DEBORA GUIMARÃES";"PP";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";41
2018;"RJ";"ALESSANDRO O PREFEITINHO";"PSD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";34
2018;"SP";"ADRIANA OLIVEIRA";"PATRI";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";38
2018;"GO";"SANTANA GOMES";"PDT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"S";57
2018;"BA";"PASTOR IVAM";"PSC";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";63
2018;"SE";"VANDA SILVA";"PMN";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"DEPUTADO ESTADUAL";"N";53
2018;"MG";"OSWALDO DA REDE GÁS";"DC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";50
2018;"AM";"EDIVAN CASTILHO";"PT";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO ESTADUAL";"N";40
2018;"AL";"ROSE ELESBÃO";"PV";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";52
2018;"MT";"PROF. ALDO AMORIM";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";47
2018;"RJ";"WALTER DA SUSTENTABILIDADE";"DEM";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";51
2018;"ES";"GUTO LORENZONI";"REDE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";56
2018;"AC";"ANTÔNIA LÚCIA";"PR";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";48
2018;"BA";"VALTER DAS VIRGENS";"PHS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";33
2018;"RJ";"VANIA BRETAS";"PC do B";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";59
2018;"RJ";"MARCIA GUIMARÃES";"DC";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";61
2018;"RO";"NELIO ALENCAR";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";58
2018;"MG";"PROFESSOR DAVI";"PSOL";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"DEPUTADO ESTADUAL";"N";47
2018;"GO";"AMAURI RIBEIRO";"PRP";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";45
2018;"MG";"GISLAINE NERY";"PV";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";53
2018;"SE";"STEFANY";"PMN";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";23
2018;"RS";"PASTOR DANIEL";"PMN";"MASCULINO";"LÊ E ESCREVE";"DEPUTADO ESTADUAL";"N";64
2018;"PR";"ENIO VERRI";"PT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"S";57
2018;"SC";"DIETER";"PP";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";51
2018;"RO";"MARGARETTI ASSIS";"PODE";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"DEPUTADO ESTADUAL";"N";62
2018;"RJ";"TOSTÃO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";57
2018;"AC";"DANILVA LIMA";"DC";"FEMININO";"LÊ E ESCREVE";"DEPUTADO ESTADUAL";"N";39
2018;"SP";"FERNANDO APPEZZATO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";55
2018;"SP";"CHEF BRUNO";"PHS";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";46
2018;"AP";"BRUNO B3";"PSC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";36
2018;"RN";"RENATO FERNANDES";"PSC";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";56
2018;"RN";"PAMMELA DOURADO";"PRB";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";36
2018;"RJ";"ANDERSON FERNANDES";"AVANTE";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO ESTADUAL";"N";45
2018;"PB";"URAY";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";68
2018;"PR";"GUARACY RIBAS";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";67
2018;"BA";"MADALENA MOURA";"PATRI";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";43
2018;"RS";"NOELI HOMEM";"PODE";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";60
2018;"PA";"KARLA KARINA";"PSOL";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";53
2018;"SC";"ANDREY TOMAZI";"DEM";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";45
2018;"MT";"ZÉ VALTER";"PPL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";38
2018;"PE";"ENFERMEIRO RODRIGO";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";42
2018;"ES";"DAMIÃO AUGUSTINHO";"PSDB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";50
2018;"SP";"NELSINHO FERREIRA";"PHS";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";54
2018;"SP";"JOÃO ALBERTO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";57
2018;"BA";"DANDARA";"PC do B";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";44
2018;"DF";"PROF. FORLAND";"PHS";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO DISTRITAL";"N";43
2018;"RO";"RENOVAÇÃO FLAVIA NASCIMENTO";"DEM";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";45
2018;"AM";"ROSIVALDO CORDOVIL";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";44
2018;"RN";"LUCIANA LIMA";"PSTU";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";49
2018;"CE";"FRANCISCA CABRAL";"PDT";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";33
2018;"MG";"BRENOLA";"SOLIDARIEDADE";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"DEPUTADO ESTADUAL";"N";22
2018;"RJ";"ANDRE AMARAL";"PATRI";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";50
2018;"PB";"BISPO JOSÉ LUIZ ";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";55
2018;"MG";"DILMA ROUSSEFF";"PT";"FEMININO";"SUPERIOR COMPLETO";"SENADOR";"N";71
2018;"SP";"ADRIANO REIS";"PRTB";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";52
2018;"RJ";"LUAN BARROS";"PHS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";26
2018;"RJ";"MIRIAM INEZ";"PPS";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";54
2018;"RS";"ADILSON RODRIGUES";"REDE";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";47
2018;"RR";"GIRDENI TORREIAS";"PPL";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO ESTADUAL";"N";47
2018;"RJ";"SERGIO ZVEITER";"DEM";"MASCULINO";"SUPERIOR COMPLETO";"1º SUPLENTE";"N";62
2018;"RR";"PROFESSORA ANTONIA COSTA";"PT";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";55
2018;"RR";"DEILSON BOLSONARO";"PSL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";41
2018;"GO";"FABIO MACHADO";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";36
2018;"RS";"PAULA ELEONORA";"PROS";"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"DEPUTADO ESTADUAL";"N";28
2018;"RJ";"PAPAI NOEL DOURADO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";66
2018;"RJ";"MINEIRO DA TRANSPAM";"PRTB";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"DEPUTADO ESTADUAL";"N";44
2018;"RJ";"IZABEL CRISTINA";"PRP";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";58
2018;"RR";"JORGE LACERDA";"PATRI";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";46
2018;"MG";"AGLEISSON";"AVANTE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";52
2018;"DF";"PEDRO SILVA";"PSC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO DISTRITAL";"N";56
2018;"RJ";"MONICA IMPLANTISTA";"PROS";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";37
2018;"SE";"JAILSON";"PMN";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";36
2018;"RJ";"MARCIA TIBURI";"PT";"FEMININO";"SUPERIOR COMPLETO";"GOVERNADOR";"N";48
2018;"PR";"WALTER PETRUZZIELLO";"DEM";"MASCULINO";"SUPERIOR COMPLETO";"2º SUPLENTE";"N";67
2018;"RJ";"GUSTAVO SCHMIDT";"PSL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";32
2018;"BA";"CORONEL GUIMARÃES";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";58
2018;"BA";"CARCARÁ DO SERTÃO";"MDB";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"DEPUTADO ESTADUAL";"N";58
2018;"DF";"FLÁVIO WERNECK";"PHS";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";42
2018;"SP";"TIO RENATO PASCHOAL";"AVANTE";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";48
2018;"RJ";"JÚLIO MACAÉ";"PATRI";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";52
2018;"RJ";"EDSON MANDELA";"DC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";40
2018;"PR";"PEDRO SIRINEU";"PPL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";57
2018;"SP";"CEZINHA DE MADUREIRA";"PSD";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";45
2018;"SP";"ELISEU GABRIEL";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";71
2018;"AP";"ERICLAUDIO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"S";60
2018;"SP";"PROFESSORA SOLANGE DEVIETRO";"PATRI";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";51
2018;"MA";"JARLIS ADELINO";"PMN";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";41
2018;"PR";"PATRICIA RAMOS";"PC do B";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO FEDERAL";"N";37
2018;"PA";"SAVANAS";"PV";"MASCULINO";"ENSINO MÉDIO COMPLETO";"2º SUPLENTE";"N";60
2018;"MA";"ANTONIETA LAGO";"PC do B";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";47
2018;"RR";"HELTON SOUZA";"PATRI";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"1º SUPLENTE";"N";52
2018;"RJ";"COSMINHO PERES";"PATRI";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";37
2018;"ES";"LEANDRO MACHADO";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";36
2018;"SE";"MARCOS ALVARÁ";"REDE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";39
2018;"MA";"MAJÔ SOARES";"PSB";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";51
2018;"SP";"IONARA MACHADO";"DC";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";35
2018;"PA";"PROF. ANDRÉ FARIAS";"PT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";46
2018;"RS";"FRANCIANE BAYER";"PSB";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";31
2018;"CE";"EDMILSON BARROS";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";48
2018;"AC";"LUSTOSA";"PTB";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO ESTADUAL";"N";58
2018;"ES";"EVELYN MACEDO";"MDB";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";38
2018;"GO";"KARLLA RODRIGUES";"PMN";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";36
2018;"GO";"PASTOR JUAREZ";"PDT";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO ESTADUAL";"N";59
2018;"RJ";"MARQUINHO DO ESTACIONAMENTO";"PHS";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO ESTADUAL";"N";52
2018;"CE";"DRA FABIA KARENNINA";"PSL";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";41
2018;"AM";"JUSCELINO";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";56
2018;"RJ";"PAULO MARINHO";"PSL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"1º SUPLENTE";"N";66
2018;"MG";"JEAN CLAUDIO";"PCO";"MASCULINO";"ENSINO MÉDIO COMPLETO";"2º SUPLENTE";"N";39
2018;"SP";"PAIM";"MDB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";66
2018;"SP";"RODRIGO GAMBALE";"PSL";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";34
2018;"SP";"MARCIA ALCANTARA";"PMN";"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"DEPUTADO FEDERAL";"N";49
2018;"RJ";"ERNANDE";"PSDB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";48
2018;"PE";"NINO";"PPL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";50
2018;"AC";"JOSANDRO CAVALCANTE";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";44
2018;"MA";"COSTA E SILVA";"PT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";75
2018;"PA";"EVANDRO CUNHA";"PDT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";58
2018;"SP";"CARLOS BETTIATI";"PROS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";42
2018;"BA";"ELDEN OLIVEIRA";"PATRI";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"DEPUTADO ESTADUAL";"N";34
2018;"RR";"ANDRYEL MENDES";"PTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";27
2018;"RO";"PRISCILA LAURITO";"PC do B";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";37
2018;"AP";"JOSÉ MADUREIRA";"AVANTE";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";62
2018;"ES";"JULIANO BROETTO";"PODE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";36
2018;"PE";"PASTOR JOSENILDO";"AVANTE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";47
2018;"DF";"DANY DO PV";"PV";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"DEPUTADO DISTRITAL";"N";31
2018;"RJ";"ANA DA SAÚDE";"MDB";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";44
2018;"AM";"DR. FERNANDO DIEGO";"DEM";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";36
2018;"AM";"AMAURI COLARES";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";57
2018;"MA";"IRMÃ PEDRINA";"PROS";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";50
2018;"AM";"MAZE DO MONTE SINAI";"PSC";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";48
2018;"SP";"RENATA ABREU";"PODE";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"S";36
2018;"ES";"MARIA ALBERTINA";"DEM";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";59
2018;"MT";"ADRIANO SILVA";"DEM";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";48
2018;"MT";"ADEVALDO TAXISTA";"PHS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";52
2018;"TO";"PROFESSOR ABRAÃO LIMA";"PPL";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";65
2018;"RJ";"ALCIONE ALVES ";"PRB";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"DEPUTADO FEDERAL";"N";42
2018;"GO";"SHEILA BORGES";"PDT";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";47
2018;"PR";"ROSANE NEUMANN";"PP";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";63
2018;"SP";"SONIA BORGES";"REDE";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";58
2018;"SP";"LUCAS COSTA SANTOS";"REDE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";35
2018;"SP";"MUG";"PODE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";61
2018;"RS";"PAULO BRANDÃO";"PC do B";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";56
2018;"SE";"ISADORA WALESKA";"PMN";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";47
2018;"GO";"DR. ROBERTO MARTINS";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";41
2018;"CE";"JOÃO SARAIVA";"REDE";"MASCULINO";"SUPERIOR COMPLETO";"SENADOR";"N";62
2018;"SP";"LUCI CARDIA";"PSDB";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";56
2018;"SP";"LOURIVALDO PRATES";"PC do B";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"DEPUTADO ESTADUAL";"N";56
2018;"AM";"DONMARQUES DON";"PV";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";44
2018;"MG";"ANDRÉ VILELA";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";53
2018;"PA";"MARJORIE";"PT";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";44
2018;"RS";"EVANDRO SOARES";"DEM";"MASCULINO";"ENSINO MÉDIO COMPLETO";"1º SUPLENTE";"N";45
2018;"GO";"DR. CLAUDIO BRANDÃO";"PMB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";49
2018;"ES";"JOAO MARCOS CUNHA FILHA";"REDE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";26
2018;"MG";"LEONÍDIO BOUÇAS";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"S";57
2018;"BA";"ENFERMEIRA FÁTIMA";"PC do B";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";58
2018;"DF";"CLAUDIA FARINHA";"PT";"FEMININO";"SUPERIOR COMPLETO";"VICE-GOVERNADOR";"N";43
2018;"RS";"MARIA ANASTASIE";"NOVO";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";64
2018;"ES";"PROFESSOR SWAMI";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";44
2018;"PB";"NEM CORRETOR";"MDB";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"DEPUTADO ESTADUAL";"N";49
2018;"DF";"JORGE VIANNA";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO DISTRITAL";"N";42
2018;"BA";"LYNDON JOHNSON";"PSL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";46
2018;"PI";"CARLOS ALBERTO";"PMN";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"1º SUPLENTE";"N";62
2018;"SP";"CARLÃO DOS CONDUTORES";"PSTU";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";48
2018;"GO";"PROFESSOR ANTONIO BITES";"PT";"MASCULINO";"SUPERIOR COMPLETO";"1º SUPLENTE";"N";71
